ID compra,ID cliente,Programa de cashback,Idade,Sexo biológico,Avaliação da compra
793,2454,Não,41,Feminino,9
798,1451,Sim,38,Masculino,10
800,2466,Sim,40,Feminino,10
812,6864,Sim,39,Masculino,10
807,8595,Sim,34,Feminino,9
805,9153,Não,34,Masculino,9
814,7742,Sim,39,Masculino,9
806,3305,Não,43,Masculino,9
810,3957,Sim,28,Masculino,9
808,7389,Sim,39,Masculino,10
809,2149,Sim,31,Masculino,10
813,7108,Não,49,Masculino,4
811,2704,Não,53,Feminino,10
804,4356,Não,38,Masculino,9
820,5529,Não,48,Feminino,10
818,2957,Não,38,Masculino,9
816,3294,Sim,28,Masculino,9
815,4564,Não,50,Masculino,10
819,2879,Sim,38,Masculino,9
822,9124,Não,48,Masculino,10
821,2089,Não,46,Feminino,10
823,5343,Não,44,Feminino,9
817,4272,Não,45,Feminino,9
827,4855,Não,48,Masculino,4
825,1671,Sim,37,Feminino,10
828,8291,Sim,34,Masculino,9
829,1166,Não,55,Feminino,4
833,5391,Não,42,Feminino,8
830,3105,Não,42,Masculino,6
832,8683,Não,55,Feminino,9
826,5230,Sim,30,Masculino,9
831,1783,Sim,26,Masculino,9
824,1623,Não,51,Masculino,10
836,8001,Não,18,Feminino,9
841,3175,Sim,32,Masculino,10
838,6869,Não,18,Feminino,10
834,3281,Não,33,Masculino,10
843,7340,Não,47,Feminino,9
835,2773,Não,46,Feminino,9
837,3397,Não,51,Feminino,10
839,2589,Sim,35,Masculino,9
842,7826,Não,49,Feminino,9
840,9686,Não,41,Masculino,10
848,1250,Não,36,Feminino,6
844,3000,Sim,40,Masculino,10
846,4630,Não,30,Masculino,9
845,6685,Não,44,Feminino,10
852,8041,Sim,28,Masculino,9
849,7663,Sim,40,Masculino,9
851,2478,Sim,40,Feminino,9
850,8391,Sim,34,Feminino,10
847,4729,Não,41,Masculino,9
859,3643,Não,44,Masculino,10
858,3394,Sim,35,Feminino,9
855,4087,Não,49,Feminino,9
856,5790,Sim,31,Masculino,10
862,7809,Não,57,Feminino,9
863,2863,Não,21,Feminino,9
861,6205,Não,50,Feminino,9
860,3055,Não,46,Feminino,9
854,8280,Sim,30,Masculino,9
857,2887,Sim,25,Feminino,5
853,8250,Sim,40,Feminino,9
870,1074,Não,51,Feminino,10
869,9401,Não,44,Feminino,10
868,8224,Sim,39,Masculino,10
872,6760,Não,56,Masculino,9
864,6529,Sim,40,Feminino,9
866,5491,Sim,29,Feminino,9
865,4247,Não,28,Masculino,10
867,5019,Sim,32,Masculino,9
871,6176,Não,40,Masculino,0
873,4352,Sim,38,Feminino,9
874,1205,Sim,32,Masculino,10
878,8586,Sim,40,Feminino,10
877,7632,Não,32,Masculino,9
875,6072,Sim,24,Feminino,10
880,3849,Sim,39,Feminino,10
879,8487,Não,55,Feminino,9
876,7736,Sim,31,Feminino,7
884,6227,Sim,18,Masculino,9
885,3135,Sim,27,Feminino,4
882,8438,Não,29,Masculino,9
888,8209,Sim,29,Feminino,10
887,3697,Não,28,Feminino,9
881,1035,Não,46,Feminino,9
889,8877,Sim,38,Masculino,9
883,6843,Sim,25,Masculino,10
890,3567,Sim,40,Feminino,9
886,5507,Não,48,Feminino,10
893,9687,Sim,28,Masculino,9
895,3765,Não,44,Masculino,9
891,5984,Não,30,Masculino,9
897,7431,Não,58,Masculino,10
899,6927,Sim,39,Feminino,9
896,1115,Não,18,Feminino,10
892,7521,Não,50,Masculino,10
894,3995,Sim,26,Feminino,9
900,6478,Não,43,Masculino,10
898,9063,Não,42,Masculino,9
904,8972,Não,49,Masculino,10
905,7624,Sim,27,Masculino,10
903,7399,Sim,20,Feminino,10
906,8417,Não,45,Feminino,10
909,8880,Sim,18,Feminino,9
907,5128,Sim,36,Feminino,6
908,9155,Não,55,Feminino,10
901,7974,Sim,30,Feminino,10
902,6161,Sim,39,Feminino,10
910,1246,Não,52,Masculino,9
913,8016,Sim,28,Feminino,10
917,2217,Não,45,Feminino,9
912,4644,Não,47,Masculino,6
916,3485,Não,52,Feminino,10
914,1973,Não,57,Masculino,10
911,2673,Sim,34,Masculino,9
915,5729,Sim,39,Feminino,10
923,5609,Não,31,Feminino,9
925,4222,Não,54,Masculino,9
922,2573,Sim,23,Masculino,9
920,5953,Não,22,Masculino,10
924,2588,Não,18,Masculino,9
919,6385,Não,51,Masculino,9
918,2412,Sim,28,Masculino,10
921,8094,Não,56,Feminino,10
926,7930,Sim,30,Feminino,10
928,1975,Não,42,Feminino,9
932,8213,Sim,39,Masculino,9
931,2715,Não,30,Feminino,10
933,8029,Não,45,Feminino,9
936,5599,Não,34,Masculino,10
930,5450,Não,36,Masculino,10
934,9837,Não,46,Feminino,10
929,3534,Sim,28,Feminino,5
927,9948,Não,48,Masculino,9
935,8205,Sim,30,Masculino,9
937,7582,Sim,33,Feminino,4
940,5417,Não,42,Feminino,9
941,3471,Sim,23,Feminino,7
944,9849,Não,44,Feminino,9
945,6222,Não,46,Masculino,9
943,3720,Não,43,Masculino,9
938,7795,Não,39,Masculino,9
939,2688,Não,22,Feminino,9
942,2638,Sim,39,Masculino,10
948,1251,Sim,37,Masculino,10
955,3619,Não,42,Masculino,10
949,5607,Não,70,Masculino,10
956,5947,Sim,21,Feminino,8
952,1162,Não,49,Feminino,10
951,8665,Não,39,Masculino,10
950,9013,Não,45,Feminino,10
946,6698,Não,27,Masculino,9
954,9010,Não,42,Masculino,10
957,7941,Sim,34,Feminino,10
953,9869,Sim,37,Feminino,10
947,6009,Sim,40,Feminino,10
962,9365,Sim,29,Feminino,10
963,6098,Sim,29,Masculino,9
965,9951,Não,52,Feminino,9
959,2256,Não,49,Feminino,9
966,8815,Não,29,Feminino,9
964,4307,Não,55,Masculino,10
961,3328,Não,42,Feminino,9
960,3421,Sim,36,Feminino,10
958,7267,Não,41,Feminino,9
988,9990,Sim,24,Feminino,9
989,3779,Não,63,Feminino,10
992,5198,Não,22,Feminino,10
969,8844,Não,40,Masculino,9
993,9836,Não,42,Feminino,9
990,5267,Não,49,Masculino,9
977,1562,Não,18,Feminino,10
971,3240,Não,44,Feminino,10
994,2647,Não,54,Masculino,10
973,4334,Não,44,Masculino,9
982,2760,Sim,22,Feminino,10
970,2447,Sim,35,Masculino,1
986,6951,Sim,31,Feminino,10
968,9272,Sim,29,Masculino,9
991,5936,Sim,38,Feminino,10
975,3680,Não,41,Feminino,9
976,8223,Sim,18,Masculino,0
978,3146,Não,23,Feminino,10
979,4109,Sim,30,Feminino,10
980,4814,Sim,23,Masculino,10
967,9674,Sim,35,Feminino,9
972,6809,Não,48,Feminino,10
987,2131,Não,52,Masculino,10
981,5309,Não,30,Feminino,10
985,6351,Não,43,Masculino,9
983,2953,Sim,26,Masculino,9
995,1493,Não,43,Feminino,9
996,2975,Não,38,Feminino,9
974,3168,Não,41,Feminino,9
984,2557,Sim,38,Feminino,4
999,9168,Sim,36,Feminino,9
997,8054,Não,34,Masculino,9
1001,8507,Sim,24,Feminino,9
1013,5915,Não,44,Masculino,10
1008,2592,Não,36,Masculino,9
1007,2551,Não,59,Feminino,1
1002,4873,Não,24,Feminino,6
1010,5478,Não,45,Masculino,10
1012,4861,Não,43,Masculino,10
1011,5664,Não,38,Feminino,9
1005,7799,Sim,22,Feminino,9
1009,2427,Sim,31,Feminino,10
1003,7988,Não,49,Feminino,9
1004,4321,Não,43,Masculino,9
998,7076,Sim,37,Masculino,7
1014,1104,Não,50,Masculino,10
1000,4733,Não,60,Masculino,9
1006,8600,Sim,27,Masculino,10
1029,5217,Não,51,Feminino,10
1021,6714,Sim,27,Feminino,9
1015,3625,Sim,34,Feminino,10
1024,3135,Sim,27,Feminino,9
1032,7784,Não,46,Masculino,10
1028,2114,Não,48,Feminino,9
1025,5351,Sim,36,Feminino,9
1017,7058,Não,44,Masculino,9
1027,1120,Não,51,Masculino,10
1020,4416,Sim,30,Feminino,9
1030,5143,Sim,21,Feminino,9
1023,3770,Não,65,Feminino,9
1022,8319,Sim,39,Feminino,5
1018,6999,Sim,37,Masculino,10
1019,2681,Não,70,Feminino,5
1026,1029,Sim,39,Feminino,10
1031,1442,Sim,28,Feminino,4
1016,9902,Não,47,Feminino,9
1046,5972,Sim,39,Feminino,10
1055,7283,Sim,39,Masculino,10
1039,7257,Sim,34,Masculino,10
1048,2540,Sim,34,Masculino,9
1033,5410,Sim,39,Feminino,9
1056,6778,Não,46,Masculino,10
1042,3158,Sim,39,Feminino,4
1043,9014,Sim,35,Feminino,6
1054,3197,Sim,20,Feminino,9
1047,9081,Não,26,Masculino,10
1059,1719,Não,32,Masculino,9
1041,5425,Não,44,Feminino,0
1035,7831,Sim,39,Feminino,5
1049,2108,Sim,38,Masculino,9
1061,2079,Não,42,Feminino,10
1036,3557,Sim,38,Masculino,10
1038,9253,Não,42,Feminino,10
1063,8006,Sim,36,Feminino,10
1040,2783,Não,42,Feminino,9
1052,5125,Não,47,Masculino,10
1037,9465,Não,44,Masculino,9
1044,1975,Não,42,Feminino,5
1034,2697,Não,56,Feminino,10
1062,9330,Sim,38,Feminino,10
1060,4124,Não,48,Masculino,10
1045,3844,Sim,33,Feminino,9
1051,2400,Não,56,Feminino,10
1058,9217,Sim,22,Masculino,4
1050,7486,Não,45,Feminino,9
1064,8095,Sim,37,Feminino,9
1057,3952,Sim,31,Masculino,10
1053,7614,Sim,40,Feminino,9
1076,1401,Sim,32,Masculino,0
1095,6622,Sim,39,Feminino,10
1085,8301,Sim,34,Masculino,9
1068,9347,Não,46,Masculino,9
1083,1227,Sim,22,Masculino,6
1072,4471,Não,46,Feminino,9
1089,5063,Sim,23,Feminino,9
1078,2787,Sim,27,Masculino,10
1074,9711,Não,23,Feminino,9
1067,7899,Sim,30,Feminino,8
1091,4533,Sim,40,Masculino,10
1080,4038,Sim,25,Feminino,5
1086,7970,Não,54,Masculino,10
1082,2837,Não,42,Masculino,10
1087,3059,Sim,40,Feminino,10
1096,2482,Não,50,Masculino,8
1073,7253,Não,34,Feminino,0
1079,3808,Não,56,Masculino,5
1070,2166,Sim,21,Masculino,9
1090,9180,Não,54,Feminino,9
1088,7542,Não,43,Feminino,10
1066,5903,Não,34,Masculino,9
1093,9185,Sim,23,Masculino,9
1081,5798,Não,44,Feminino,9
1094,8938,Não,54,Masculino,9
1069,3096,Sim,36,Masculino,10
1071,3793,Sim,32,Masculino,10
1075,6005,Não,44,Masculino,9
1084,9229,Não,43,Feminino,10
1077,5729,Sim,39,Feminino,9
1092,7369,Sim,23,Feminino,9
1065,6031,Não,47,Feminino,9
1109,7993,Não,50,Feminino,10
1107,5459,Não,27,Masculino,10
1099,5957,Não,51,Masculino,10
1103,8517,Não,55,Feminino,10
1121,6581,Sim,37,Feminino,10
1101,5562,Não,39,Masculino,9
1115,3249,Sim,30,Feminino,9
1098,6885,Não,42,Feminino,9
1116,6647,Não,45,Feminino,9
1112,3293,Não,45,Masculino,10
1117,4500,Sim,27,Feminino,9
1122,6627,Não,68,Feminino,10
1114,1224,Não,41,Feminino,6
1108,1659,Não,54,Feminino,6
1104,7857,Não,48,Feminino,10
1119,1746,Não,48,Feminino,5
1110,2211,Sim,30,Masculino,10
1105,9417,Sim,23,Feminino,10
1126,7644,Sim,38,Masculino,9
1111,4780,Não,50,Feminino,9
1118,7120,Não,64,Feminino,10
1128,8320,Sim,39,Feminino,10
1127,6309,Não,40,Feminino,8
1120,6128,Não,23,Feminino,10
1125,6111,Sim,32,Feminino,6
1102,4638,Não,26,Feminino,9
1097,9645,Não,29,Feminino,9
1123,5346,Não,45,Feminino,4
1113,3387,Não,52,Feminino,9
1106,1316,Não,46,Masculino,9
1124,8450,Sim,33,Feminino,9
1100,4272,Não,45,Feminino,5
1137,8447,Não,43,Feminino,8
1133,5538,Sim,32,Feminino,9
1136,6417,Sim,39,Feminino,10
1139,5642,Sim,31,Masculino,10
1132,6987,Não,51,Masculino,9
1130,3940,Não,42,Feminino,10
1134,4648,Sim,36,Masculino,9
1129,1229,Não,57,Feminino,10
1135,8488,Não,48,Feminino,10
1142,7050,Sim,29,Masculino,9
1141,2082,Não,52,Feminino,10
1140,3597,Não,52,Masculino,9
1143,6706,Sim,38,Feminino,9
1138,7604,Não,18,Feminino,9
1131,9761,Não,48,Feminino,10
1144,2025,Não,38,Masculino,3
1161,8943,Não,41,Masculino,10
1154,9054,Não,59,Feminino,10
1151,6385,Não,51,Masculino,6
1157,8327,Sim,25,Feminino,10
1158,7747,Sim,40,Masculino,10
1162,2045,Sim,36,Feminino,9
1159,5441,Sim,19,Masculino,9
1156,8487,Não,55,Feminino,9
1146,7432,Sim,34,Masculino,1
1155,4495,Não,55,Feminino,10
1145,9714,Não,42,Feminino,9
1160,7908,Sim,36,Masculino,5
1153,6228,Não,57,Masculino,9
1147,4618,Sim,27,Feminino,9
1152,7400,Sim,40,Feminino,10
1150,2258,Não,61,Masculino,4
1148,3968,Não,31,Feminino,8
1149,7352,Sim,35,Feminino,8
1164,7098,Sim,29,Feminino,10
1179,1775,Sim,34,Feminino,9
1188,6781,Sim,26,Feminino,4
1170,1477,Não,20,Feminino,10
1183,7169,Não,50,Feminino,10
1172,3972,Sim,30,Masculino,10
1175,3821,Não,47,Feminino,9
1163,8738,Não,42,Masculino,10
1185,7027,Não,58,Feminino,9
1173,9013,Não,45,Feminino,7
1166,3595,Não,43,Masculino,4
1180,4688,Sim,37,Feminino,10
1169,3901,Sim,36,Masculino,10
1165,8969,Sim,37,Feminino,8
1182,1804,Não,46,Masculino,10
1189,1156,Sim,38,Masculino,10
1176,6145,Sim,27,Feminino,10
1191,1029,Sim,39,Feminino,9
1190,3051,Não,26,Masculino,10
1171,2600,Não,43,Feminino,4
1187,6963,Não,44,Feminino,9
1192,9864,Sim,38,Feminino,9
1184,5623,Não,22,Masculino,9
1186,3060,Não,46,Feminino,9
1167,1232,Sim,34,Masculino,9
1174,6891,Não,48,Feminino,10
1168,8974,Não,30,Feminino,9
1178,2485,Não,40,Feminino,10
1177,3232,Não,42,Feminino,10
1181,3301,Não,47,Feminino,10
1212,6000,Sim,36,Feminino,10
1196,4163,Sim,38,Masculino,10
1202,3500,Não,41,Feminino,10
1203,4333,Sim,32,Masculino,4
1209,2746,Sim,28,Feminino,9
1204,5600,Sim,32,Feminino,10
1205,2903,Sim,40,Masculino,10
1207,9400,Não,24,Masculino,9
1213,1005,Não,40,Feminino,9
1193,6605,Sim,32,Masculino,9
1199,8623,Sim,40,Masculino,10
1200,2068,Sim,35,Masculino,9
1197,1442,Sim,28,Feminino,9
1201,7484,Sim,33,Masculino,10
1208,9107,Não,52,Masculino,10
1194,1195,Sim,26,Feminino,4
1211,2485,Não,40,Feminino,10
1195,1383,Sim,22,Masculino,1
1198,8137,Sim,38,Feminino,10
1214,2519,Sim,24,Masculino,10
1210,8462,Não,41,Feminino,10
1206,7135,Sim,31,Masculino,9
1240,8769,Não,47,Feminino,9
1234,2552,Sim,38,Feminino,10
1235,6078,Sim,34,Feminino,10
1239,1503,Não,40,Masculino,9
1238,6187,Não,38,Feminino,9
1232,6210,Sim,31,Feminino,7
1227,9487,Não,25,Masculino,10
1230,1035,Não,46,Feminino,9
1231,1637,Não,29,Masculino,9
1228,3593,Sim,35,Feminino,9
1216,4087,Não,49,Feminino,10
1225,2430,Sim,31,Feminino,2
1226,2422,Sim,37,Feminino,10
1218,2993,Sim,36,Masculino,2
1237,8231,Não,54,Feminino,10
1222,9672,Não,42,Masculino,9
1224,3265,Não,22,Masculino,9
1223,7408,Sim,39,Feminino,10
1220,9807,Não,53,Feminino,10
1236,5426,Sim,36,Feminino,9
1229,3177,Sim,34,Feminino,10
1217,7572,Não,36,Feminino,9
1233,4441,Não,57,Feminino,6
1221,3811,Sim,34,Masculino,10
1215,4566,Não,45,Masculino,9
1219,6357,Sim,33,Feminino,8
1243,9203,Não,49,Masculino,9
1248,3632,Sim,40,Feminino,7
1249,9043,Não,41,Feminino,9
1255,3571,Não,33,Feminino,10
1254,5730,Não,41,Masculino,9
1253,8319,Sim,39,Feminino,4
1245,8205,Sim,30,Masculino,6
1256,5507,Não,48,Feminino,9
1252,5725,Não,47,Masculino,10
1246,4296,Não,54,Masculino,9
1251,2131,Não,52,Masculino,5
1250,7468,Não,48,Feminino,9
1242,3125,Não,56,Masculino,10
1241,3174,Não,38,Feminino,9
1244,1433,Não,43,Feminino,9
1247,2710,Não,52,Feminino,9
1259,9236,Sim,40,Masculino,4
1267,9245,Não,52,Feminino,10
1269,2483,Não,44,Feminino,10
1274,8666,Não,21,Feminino,9
1263,1621,Não,18,Masculino,10
1275,6943,Não,34,Feminino,10
1272,2908,Sim,39,Masculino,9
1257,5269,Sim,34,Masculino,10
1262,7901,Não,52,Feminino,10
1268,8585,Sim,36,Masculino,10
1270,3853,Não,53,Masculino,9
1273,9291,Não,66,Feminino,10
1260,4341,Sim,33,Masculino,9
1265,2987,Sim,34,Feminino,10
1258,8161,Não,50,Masculino,10
1261,5077,Não,42,Masculino,10
1266,5137,Sim,25,Feminino,9
1264,1627,Não,55,Masculino,10
1276,6964,Não,49,Feminino,9
1271,8411,Sim,33,Masculino,10
1283,9864,Sim,38,Feminino,9
1280,2495,Sim,39,Masculino,10
1281,6381,Sim,39,Feminino,10
1290,3076,Sim,40,Masculino,9
1285,9005,Não,46,Feminino,9
1288,6491,Não,35,Feminino,9
1284,1968,Não,42,Feminino,10
1299,1497,Não,30,Feminino,6
1282,8522,Não,42,Masculino,10
1293,1068,Não,46,Masculino,10
1279,2418,Não,45,Masculino,9
1286,1551,Sim,27,Masculino,9
1292,3281,Não,33,Masculino,10
1300,1720,Não,18,Feminino,9
1295,6281,Sim,34,Feminino,10
1296,1738,Não,42,Feminino,10
1298,4703,Sim,34,Feminino,9
1277,8339,Não,40,Feminino,10
1289,5058,Sim,18,Feminino,10
1294,8081,Sim,36,Masculino,10
1287,3023,Não,54,Feminino,2
1278,9349,Sim,34,Masculino,2
1297,7020,Sim,40,Masculino,6
1291,4266,Não,49,Masculino,10
1318,9513,Sim,40,Masculino,10
1312,8735,Não,18,Feminino,9
1302,5491,Sim,29,Feminino,9
1315,9941,Sim,35,Masculino,9
1328,3078,Não,35,Masculino,9
1304,8084,Não,42,Feminino,10
1303,1817,Sim,27,Feminino,10
1314,7944,Não,47,Feminino,9
1310,7368,Sim,34,Feminino,10
1320,7363,Não,48,Feminino,9
1321,7999,Não,30,Masculino,1
1309,5563,Não,61,Masculino,10
1305,1363,Não,22,Feminino,3
1317,5859,Sim,37,Masculino,9
1316,4615,Sim,31,Feminino,6
1323,1625,Não,43,Masculino,9
1307,7777,Não,50,Feminino,10
1325,9145,Sim,18,Masculino,10
1327,6752,Não,28,Feminino,9
1326,8905,Sim,25,Masculino,9
1319,9158,Não,41,Masculino,10
1301,2516,Não,43,Masculino,9
1311,7446,Não,50,Feminino,10
1308,6782,Não,34,Masculino,9
1322,2171,Não,59,Feminino,9
1324,8955,Não,54,Feminino,8
1313,7635,Não,54,Feminino,9
1306,8852,Não,46,Feminino,10
1337,2828,Sim,38,Feminino,10
1360,5293,Sim,32,Feminino,9
1353,7511,Sim,38,Feminino,9
1333,4599,Sim,39,Masculino,10
1352,3255,Sim,26,Feminino,3
1332,4619,Não,45,Masculino,10
1348,8456,Não,32,Feminino,10
1335,6463,Sim,37,Masculino,9
1359,8616,Sim,39,Feminino,10
1336,4649,Sim,31,Masculino,9
1356,9806,Não,38,Masculino,9
1358,5547,Não,61,Feminino,10
1330,4669,Não,46,Masculino,10
1355,5924,Não,35,Masculino,10
1340,4709,Não,55,Feminino,9
1354,2382,Não,35,Feminino,10
1346,6542,Sim,33,Feminino,10
1331,8037,Não,23,Masculino,6
1347,1239,Sim,35,Feminino,9
1349,6113,Não,52,Feminino,1
1344,9649,Sim,40,Masculino,10
1351,1130,Não,27,Masculino,10
1350,4278,Sim,30,Feminino,10
1334,6365,Não,50,Masculino,9
1343,4681,Sim,21,Masculino,10
1339,9459,Sim,36,Feminino,10
1341,3098,Sim,27,Feminino,6
1338,3628,Não,31,Masculino,9
1357,6881,Não,53,Feminino,9
1342,2015,Sim,34,Feminino,10
1345,1073,Não,46,Feminino,9
1329,3625,Sim,34,Feminino,4
1379,9255,Sim,35,Feminino,10
1373,1735,Sim,27,Masculino,8
1364,5504,Sim,25,Masculino,7
1367,6994,Não,63,Feminino,10
1380,1768,Sim,33,Feminino,10
1369,2543,Não,46,Masculino,9
1378,6821,Não,42,Feminino,9
1377,8783,Sim,19,Feminino,10
1366,7748,Não,46,Feminino,10
1376,3984,Não,46,Feminino,9
1365,7821,Não,44,Feminino,9
1374,3677,Não,46,Feminino,10
1371,4963,Não,28,Feminino,9
1375,6740,Não,45,Feminino,9
1370,2450,Não,58,Masculino,10
1361,1957,Sim,40,Feminino,9
1363,4464,Não,36,Masculino,9
1362,1379,Não,54,Feminino,9
1372,8183,Sim,31,Feminino,9
1368,8577,Não,45,Masculino,9
1394,9315,Não,42,Masculino,9
1393,9042,Não,25,Masculino,10
1396,4655,Não,44,Masculino,9
1390,6698,Não,27,Masculino,10
1382,5499,Sim,36,Feminino,10
1395,1258,Sim,34,Feminino,8
1381,2216,Não,52,Masculino,9
1392,4839,Não,42,Feminino,9
1391,5400,Não,36,Masculino,9
1385,4959,Não,42,Masculino,6
1383,6187,Não,38,Feminino,10
1384,5644,Não,41,Masculino,10
1387,5592,Não,47,Feminino,9
1389,4123,Não,45,Feminino,9
1386,4841,Não,29,Masculino,9
1388,2597,Não,33,Feminino,9
1412,6614,Sim,22,Feminino,9
1398,1873,Sim,31,Masculino,9
1399,7598,Não,35,Masculino,10
1407,4388,Não,37,Feminino,10
1405,7308,Sim,33,Feminino,10
1404,6211,Sim,26,Masculino,10
1411,1442,Sim,28,Feminino,9
1401,3089,Não,27,Masculino,6
1397,9865,Sim,34,Masculino,10
1409,7484,Sim,33,Masculino,10
1414,8014,Sim,40,Masculino,9
1406,8496,Não,46,Feminino,10
1400,7626,Sim,37,Masculino,10
1413,8894,Não,21,Masculino,2
1403,1932,Não,22,Masculino,2
1408,3665,Sim,32,Feminino,9
1415,8623,Sim,40,Masculino,10
1416,5205,Sim,34,Feminino,10
1410,3942,Não,42,Masculino,10
1402,7105,Sim,33,Masculino,10
1424,9230,Não,38,Feminino,9
1432,9099,Não,44,Masculino,10
1430,5653,Não,53,Masculino,9
1431,4549,Sim,38,Feminino,9
1423,5097,Sim,26,Masculino,5
1420,6793,Não,36,Masculino,9
1422,8176,Não,43,Masculino,9
1421,9978,Sim,39,Masculino,7
1418,5542,Não,51,Masculino,9
1417,5213,Não,62,Feminino,10
1429,4019,Não,32,Masculino,9
1428,5706,Sim,39,Masculino,10
1419,4037,Não,48,Masculino,10
1426,3224,Não,35,Feminino,7
1425,7093,Não,49,Feminino,10
1427,4607,Não,43,Masculino,9
1436,5576,Sim,28,Masculino,9
1451,5419,Sim,22,Masculino,10
1454,5126,Sim,39,Feminino,10
1453,3909,Não,44,Masculino,9
1449,3189,Sim,32,Masculino,9
1445,3288,Não,50,Masculino,10
1450,2223,Não,27,Feminino,9
1446,2789,Sim,29,Feminino,9
1434,7611,Não,43,Feminino,9
1447,2872,Não,44,Masculino,8
1437,8255,Não,43,Masculino,2
1439,7163,Sim,25,Masculino,10
1435,8880,Sim,18,Feminino,9
1442,4933,Sim,24,Feminino,9
1438,4389,Sim,40,Masculino,9
1452,9753,Não,43,Masculino,9
1448,8586,Sim,40,Feminino,10
1440,9751,Não,45,Feminino,9
1443,1851,Não,53,Feminino,10
1441,9978,Sim,39,Masculino,10
1444,9116,Sim,32,Feminino,10
1433,4394,Não,50,Masculino,9
1460,6962,Não,34,Feminino,10
1462,9413,Não,52,Masculino,9
1461,3599,Não,27,Feminino,10
1458,9363,Não,43,Feminino,10
1466,2842,Não,58,Feminino,9
1471,6770,Sim,31,Feminino,10
1469,7354,Sim,31,Feminino,9
1464,9504,Sim,18,Feminino,10
1470,4094,Sim,24,Feminino,10
1455,7531,Não,45,Masculino,7
1465,6098,Sim,29,Masculino,10
1456,2077,Não,46,Feminino,9
1473,2093,Não,43,Feminino,9
1463,1546,Sim,31,Feminino,10
1467,6807,Não,48,Feminino,10
1457,7973,Não,45,Masculino,4
1459,8700,Não,44,Feminino,9
1468,3388,Sim,35,Masculino,9
1474,8573,Sim,33,Feminino,9
1472,8123,Não,57,Masculino,9
1476,7207,Não,56,Masculino,9
1478,4140,Não,61,Feminino,10
1497,9402,Não,53,Feminino,9
1492,6098,Sim,29,Masculino,9
1477,5490,Sim,18,Feminino,10
1486,2064,Não,47,Feminino,9
1494,3936,Sim,18,Masculino,9
1499,3218,Sim,34,Masculino,3
1475,6528,Não,46,Masculino,10
1489,7486,Não,45,Feminino,9
1480,8805,Sim,26,Masculino,4
1500,6791,Não,49,Masculino,10
1481,4373,Não,57,Masculino,10
1488,8234,Sim,40,Feminino,10
1484,1213,Sim,28,Masculino,9
1491,2580,Não,32,Feminino,10
1487,9791,Não,44,Masculino,9
1490,8623,Sim,40,Masculino,9
1498,6294,Não,41,Feminino,10
1485,6319,Sim,26,Feminino,10
1482,5817,Sim,40,Feminino,9
1493,4637,Sim,33,Masculino,10
1496,9596,Não,31,Masculino,9
1495,7914,Não,44,Feminino,9
1479,1530,Não,34,Feminino,9
1483,9814,Sim,36,Feminino,10
1502,1785,Sim,33,Masculino,10
1503,2313,Sim,40,Feminino,9
1504,3470,Não,48,Masculino,9
1501,6963,Não,44,Feminino,9
1525,4968,Sim,35,Feminino,9
1509,1345,Sim,35,Feminino,2
1528,2823,Sim,29,Feminino,10
1521,8916,Sim,34,Masculino,10
1518,3376,Não,48,Masculino,10
1515,7534,Não,46,Masculino,9
