ID compra,Unidade,Cidade,Data,Horário,Categoria do produto,Preço unitário,Quantidade,Método de pagamento
265,Paulicéia,São Bernardo do Campo,2/2/2022,15:17,Beleza e cuidados pessoais,"17,9",3,Carteira digital
262,Parque das nações,Santo André,2/2/2022,14:11,Casa e limpeza,"27,9",2,Cartão
272,Parque das nações,Santo André,2/3/2022,17:08,Ferramentas e construção,"319,9",5,Cartão
270,Oswaldo Cruz,São Caetano do Sul,2/3/2022,14:11,Alimentos e bebidas,95,4,Cartão
275,Paulicéia,São Bernardo do Campo,2/3/2022,10:09,Eletrônicos,"1652,9",4,Cartão
269,Parque das nações,Santo André,2/3/2022,12:55,Alimentos e bebidas,"12,9",5,Cartão
277,Oswaldo Cruz,São Caetano do Sul,2/3/2022,12:44,Alimentos e bebidas,"23,9",2,PIX
273,Paulicéia,São Bernardo do Campo,2/3/2022,13:41,Casa e limpeza,"155,9",4,PIX
274,Oswaldo Cruz,São Caetano do Sul,2/3/2022,9:50,Eletrônicos,"2682,9",2,PIX
271,Paulicéia,São Bernardo do Campo,2/3/2022,17:12,Beleza e cuidados pessoais,"184,9",3,Cartão
276,Paulicéia,São Bernardo do Campo,2/3/2022,17:03,Casa e limpeza,"112,9",1,Cartão
284,Parque das nações,Santo André,2/4/2022,13:26,Eletrônicos,"3084,9",4,Cartão
278,Oswaldo Cruz,São Caetano do Sul,2/4/2022,15:37,Alimentos e bebidas,"94,9",4,Cartão
282,Paulicéia,São Bernardo do Campo,2/4/2022,18:09,Alimentos e bebidas,"18,9",1,Cartão
285,Paulicéia,São Bernardo do Campo,2/4/2022,14:59,Eletrônicos,"5288,9",5,PIX
280,Oswaldo Cruz,São Caetano do Sul,2/4/2022,18:27,Alimentos e bebidas,"86,9",3,Dinheiro
283,Parque das nações,Santo André,2/4/2022,11:12,Livros,"85,9",4,Cartão
281,Oswaldo Cruz,São Caetano do Sul,2/4/2022,12:01,Beleza e cuidados pessoais,"189,9",3,Dinheiro
279,Oswaldo Cruz,São Caetano do Sul,2/4/2022,14:40,Ferramentas e construção,296,5,Cartão
288,Oswaldo Cruz,São Caetano do Sul,2/5/2022,16:11,Alimentos e bebidas,"7,9",5,Cartão
291,Parque das nações,Santo André,2/5/2022,18:25,Beleza e cuidados pessoais,"131,9",5,Carteira digital
287,Oswaldo Cruz,São Caetano do Sul,2/5/2022,16:25,Alimentos e bebidas,"82,9",1,Cartão
286,Paulicéia,São Bernardo do Campo,2/5/2022,17:44,Casa e limpeza,"172,9",5,Cartão
293,Oswaldo Cruz,São Caetano do Sul,2/5/2022,10:50,Alimentos e bebidas,"30,9",3,Carteira digital
294,Parque das nações,Santo André,2/5/2022,12:17,Alimentos e bebidas,"14,9",4,Cartão
292,Oswaldo Cruz,São Caetano do Sul,2/5/2022,17:10,Casa e limpeza,"78,9",2,Cartão
290,Parque das nações,Santo André,2/5/2022,16:57,Alimentos e bebidas,93,3,PIX
289,Parque das nações,Santo André,2/5/2022,17:52,Eletrônicos,"4420,9",5,PIX
303,Parque das nações,Santo André,2/7/2022,13:52,Alimentos e bebidas,"38,9",3,Cartão
301,Parque das nações,Santo André,2/7/2022,12:14,Eletrônicos,"4408,9",4,Dinheiro
295,Oswaldo Cruz,São Caetano do Sul,2/7/2022,19:43,Casa e limpeza,"102,9",2,Cartão
297,Paulicéia,São Bernardo do Campo,2/7/2022,19:52,Eletrônicos,"4232,9",3,Cartão
298,Oswaldo Cruz,São Caetano do Sul,2/7/2022,17:56,Ferramentas e construção,"286,9",1,Cartão
302,Parque das nações,Santo André,2/7/2022,19:27,Papelaria e escritório,"14,9",2,Cartão
296,Paulicéia,São Bernardo do Campo,2/7/2022,11:04,Ferramentas e construção,"196,9",4,PIX
300,Paulicéia,São Bernardo do Campo,2/7/2022,16:43,Casa e limpeza,"154,9",4,Cartão
299,Parque das nações,Santo André,2/7/2022,18:07,Eletrônicos,"4075,9",5,Cartão
313,Oswaldo Cruz,São Caetano do Sul,2/8/2022,19:48,Casa e limpeza,136,1,PIX
311,Parque das nações,Santo André,2/8/2022,13:26,Ferramentas e construção,231,5,Dinheiro
308,Paulicéia,São Bernardo do Campo,2/8/2022,16:40,Eletrônicos,"2172,9",1,PIX
310,Paulicéia,São Bernardo do Campo,2/8/2022,13:31,Livros,"61,9",5,Cartão
312,Paulicéia,São Bernardo do Campo,2/8/2022,18:36,Alimentos e bebidas,"6,9",5,PIX
307,Paulicéia,São Bernardo do Campo,2/8/2022,15:17,Ferramentas e construção,"177,9",3,PIX
305,Paulicéia,São Bernardo do Campo,2/8/2022,9:18,Casa e limpeza,"122,9",5,Carteira digital
309,Oswaldo Cruz,São Caetano do Sul,2/8/2022,15:06,Eletrônicos,"569,9",2,Carteira digital
304,Oswaldo Cruz,São Caetano do Sul,2/8/2022,19:54,Beleza e cuidados pessoais,"120,9",5,Dinheiro
306,Paulicéia,São Bernardo do Campo,2/8/2022,12:27,Beleza e cuidados pessoais,"78,9",2,Carteira digital
324,Parque das nações,Santo André,2/9/2022,11:27,Casa e limpeza,145,1,Cartão
318,Paulicéia,São Bernardo do Campo,2/9/2022,17:28,Beleza e cuidados pessoais,"86,9",5,PIX
317,Oswaldo Cruz,São Caetano do Sul,2/9/2022,19:39,Eletrônicos,"3828,9",2,PIX
322,Paulicéia,São Bernardo do Campo,2/9/2022,19:15,Casa e limpeza,"110,9",5,Dinheiro
314,Oswaldo Cruz,São Caetano do Sul,2/9/2022,14:20,Beleza e cuidados pessoais,"52,9",4,Dinheiro
315,Oswaldo Cruz,São Caetano do Sul,2/9/2022,13:40,Alimentos e bebidas,"95,9",3,Cartão
323,Parque das nações,Santo André,2/9/2022,12:14,Casa e limpeza,"146,9",2,PIX
316,Parque das nações,Santo André,2/9/2022,17:11,Livros,"113,9",2,Cartão
321,Parque das nações,Santo André,2/9/2022,10:30,Papelaria e escritório,"11,9",3,PIX
319,Oswaldo Cruz,São Caetano do Sul,2/9/2022,17:32,Eletrônicos,"349,9",4,Cartão
320,Paulicéia,São Bernardo do Campo,2/9/2022,12:15,Casa e limpeza,"80,9",1,PIX
332,Oswaldo Cruz,São Caetano do Sul,2/10/2022,11:14,Alimentos e bebidas,"95,9",3,Carteira digital
326,Oswaldo Cruz,São Caetano do Sul,2/10/2022,18:13,Alimentos e bebidas,93,5,Cartão
325,Parque das nações,Santo André,2/10/2022,18:08,Alimentos e bebidas,"16,9",3,Cartão
328,Paulicéia,São Bernardo do Campo,2/10/2022,16:05,Beleza e cuidados pessoais,"40,9",2,PIX
329,Paulicéia,São Bernardo do Campo,2/10/2022,18:54,Casa e limpeza,"69,9",3,PIX
333,Oswaldo Cruz,São Caetano do Sul,2/10/2022,16:13,Beleza e cuidados pessoais,111,4,Cartão
331,Parque das nações,Santo André,2/10/2022,12:47,Ferramentas e construção,"263,9",2,Cartão
327,Oswaldo Cruz,São Caetano do Sul,2/10/2022,17:54,Papelaria e escritório,"33,9",4,Cartão
330,Parque das nações,Santo André,2/10/2022,10:00,Livros,"76,9",2,PIX
338,Parque das nações,Santo André,2/11/2022,13:55,Papelaria e escritório,"19,9",5,Cartão
340,Oswaldo Cruz,São Caetano do Sul,2/11/2022,13:56,Alimentos e bebidas,72,2,Carteira digital
336,Parque das nações,Santo André,2/11/2022,11:39,Ferramentas e construção,43,2,Cartão
339,Oswaldo Cruz,São Caetano do Sul,2/11/2022,9:29,Casa e limpeza,"181,9",4,Dinheiro
343,Parque das nações,Santo André,2/11/2022,13:30,Casa e limpeza,"14,9",3,Cartão
335,Paulicéia,São Bernardo do Campo,2/11/2022,15:35,Ferramentas e construção,"298,9",1,Cartão
344,Parque das nações,Santo André,2/11/2022,15:04,Papelaria e escritório,40,3,PIX
334,Paulicéia,São Bernardo do Campo,2/11/2022,13:42,Alimentos e bebidas,98,3,PIX
337,Oswaldo Cruz,São Caetano do Sul,2/11/2022,18:37,Alimentos e bebidas,"63,9",2,Cartão
342,Oswaldo Cruz,São Caetano do Sul,2/11/2022,10:00,Eletrônicos,"1427,9",4,PIX
345,Paulicéia,São Bernardo do Campo,2/11/2022,13:37,Ferramentas e construção,"43,9",1,Cartão
341,Paulicéia,São Bernardo do Campo,2/11/2022,11:23,Eletrônicos,"359,9",3,PIX
354,Paulicéia,São Bernardo do Campo,2/12/2022,13:28,Beleza e cuidados pessoais,"244,9",3,PIX
348,Oswaldo Cruz,São Caetano do Sul,2/12/2022,12:46,Beleza e cuidados pessoais,"230,9",3,PIX
355,Parque das nações,Santo André,2/12/2022,13:31,Beleza e cuidados pessoais,"170,9",4,Cartão
356,Oswaldo Cruz,São Caetano do Sul,2/12/2022,16:30,Alimentos e bebidas,"16,9",1,PIX
352,Paulicéia,São Bernardo do Campo,2/12/2022,16:24,Beleza e cuidados pessoais,"128,9",3,PIX
349,Oswaldo Cruz,São Caetano do Sul,2/12/2022,18:12,Beleza e cuidados pessoais,"62,9",1,Cartão
347,Paulicéia,São Bernardo do Campo,2/12/2022,11:48,Beleza e cuidados pessoais,"234,9",2,PIX
353,Oswaldo Cruz,São Caetano do Sul,2/12/2022,11:53,Alimentos e bebidas,"79,9",3,Cartão
350,Oswaldo Cruz,São Caetano do Sul,2/12/2022,18:29,Beleza e cuidados pessoais,"80,9",4,Cartão
346,Paulicéia,São Bernardo do Campo,2/12/2022,12:20,Eletrônicos,"1823,9",4,Carteira digital
351,Oswaldo Cruz,São Caetano do Sul,2/12/2022,14:24,Alimentos e bebidas,"40,9",5,Cartão
358,Oswaldo Cruz,São Caetano do Sul,2/14/2022,15:06,Alimentos e bebidas,50,3,Dinheiro
362,Parque das nações,Santo André,2/14/2022,18:36,Beleza e cuidados pessoais,"120,9",1,Cartão
359,Oswaldo Cruz,São Caetano do Sul,2/14/2022,17:10,Casa e limpeza,"58,9",2,Cartão
360,Paulicéia,São Bernardo do Campo,2/14/2022,14:23,Casa e limpeza,137,2,Cartão
363,Oswaldo Cruz,São Caetano do Sul,2/14/2022,10:49,Alimentos e bebidas,"11,9",5,Cartão
365,Paulicéia,São Bernardo do Campo,2/14/2022,9:07,Eletrônicos,"2871,9",3,Cartão
361,Oswaldo Cruz,São Caetano do Sul,2/14/2022,12:10,Casa e limpeza,65,2,Dinheiro
364,Oswaldo Cruz,São Caetano do Sul,2/14/2022,10:59,Alimentos e bebidas,"18,9",3,Cartão
357,Parque das nações,Santo André,2/14/2022,11:39,Livros,"86,9",1,PIX
369,Oswaldo Cruz,São Caetano do Sul,2/15/2022,9:43,Papelaria e escritório,"27,9",1,Cartão
366,Parque das nações,Santo André,2/15/2022,16:33,Ferramentas e construção,"191,9",1,Cartão
372,Parque das nações,Santo André,2/15/2022,17:58,Casa e limpeza,95,2,PIX
371,Oswaldo Cruz,São Caetano do Sul,2/15/2022,19:36,Casa e limpeza,"156,9",5,PIX
368,Paulicéia,São Bernardo do Campo,2/15/2022,11:34,Livros,"45,9",5,Dinheiro
376,Paulicéia,São Bernardo do Campo,2/15/2022,16:28,Eletrônicos,"7165,9",2,PIX
370,Oswaldo Cruz,São Caetano do Sul,2/15/2022,13:30,Beleza e cuidados pessoais,"229,9",1,Cartão
367,Parque das nações,Santo André,2/15/2022,12:06,Papelaria e escritório,"7,9",5,PIX
374,Paulicéia,São Bernardo do Campo,2/15/2022,10:12,Beleza e cuidados pessoais,"89,9",1,Dinheiro
373,Parque das nações,Santo André,2/15/2022,16:41,Alimentos e bebidas,"79,9",1,Cartão
375,Paulicéia,São Bernardo do Campo,2/15/2022,17:30,Alimentos e bebidas,"8,9",5,PIX
388,Paulicéia,São Bernardo do Campo,2/16/2022,18:05,Eletrônicos,"3480,9",1,Dinheiro
387,Parque das nações,Santo André,2/16/2022,14:52,Eletrônicos,"3046,9",1,Cartão
377,Oswaldo Cruz,São Caetano do Sul,2/16/2022,9:36,Beleza e cuidados pessoais,"153,9",2,Cartão
384,Paulicéia,São Bernardo do Campo,2/16/2022,9:11,Beleza e cuidados pessoais,"19,9",2,Cartão
385,Parque das nações,Santo André,2/16/2022,19:25,Beleza e cuidados pessoais,"150,9",2,Cartão
380,Oswaldo Cruz,São Caetano do Sul,2/16/2022,12:01,Eletrônicos,"2546,9",2,Dinheiro
379,Oswaldo Cruz,São Caetano do Sul,2/16/2022,17:36,Alimentos e bebidas,"33,9",1,PIX
378,Parque das nações,Santo André,2/16/2022,19:16,Beleza e cuidados pessoais,"19,9",2,Cartão
383,Parque das nações,Santo André,2/16/2022,17:43,Papelaria e escritório,"4,9",1,Cartão
382,Paulicéia,São Bernardo do Campo,2/16/2022,17:41,Beleza e cuidados pessoais,"203,9",4,PIX
386,Paulicéia,São Bernardo do Campo,2/16/2022,14:07,Papelaria e escritório,"12,9",1,Carteira digital
381,Parque das nações,Santo André,2/16/2022,19:35,Papelaria e escritório,"23,9",5,PIX
396,Oswaldo Cruz,São Caetano do Sul,2/17/2022,9:40,Casa e limpeza,11,1,PIX
394,Parque das nações,Santo André,2/17/2022,13:14,Alimentos e bebidas,"43,9",4,PIX
393,Parque das nações,Santo André,2/17/2022,16:58,Alimentos e bebidas,"43,9",5,PIX
392,Parque das nações,Santo André,2/17/2022,16:44,Eletrônicos,"3341,9",1,Dinheiro
389,Oswaldo Cruz,São Caetano do Sul,2/17/2022,10:44,Livros,"126,9",2,Cartão
390,Parque das nações,Santo André,2/17/2022,17:06,Beleza e cuidados pessoais,"123,9",1,Cartão
395,Parque das nações,Santo André,2/17/2022,18:45,Alimentos e bebidas,"14,9",1,Cartão
391,Oswaldo Cruz,São Caetano do Sul,2/17/2022,12:36,Casa e limpeza,"105,9",4,PIX
400,Paulicéia,São Bernardo do Campo,2/18/2022,18:19,Eletrônicos,2837,3,PIX
404,Paulicéia,São Bernardo do Campo,2/18/2022,9:52,Eletrônicos,"3940,9",5,PIX
397,Parque das nações,Santo André,2/18/2022,15:14,Papelaria e escritório,"39,9",1,Cartão
398,Oswaldo Cruz,São Caetano do Sul,2/18/2022,13:24,Papelaria e escritório,"31,9",2,Cartão
402,Oswaldo Cruz,São Caetano do Sul,2/18/2022,18:37,Alimentos e bebidas,"46,9",3,PIX
401,Parque das nações,Santo André,2/18/2022,17:07,Casa e limpeza,"69,9",3,Cartão
399,Paulicéia,São Bernardo do Campo,2/18/2022,13:37,Casa e limpeza,"174,9",1,Dinheiro
403,Oswaldo Cruz,São Caetano do Sul,2/18/2022,13:02,Ferramentas e construção,"267,9",5,Cartão
412,Oswaldo Cruz,São Caetano do Sul,2/19/2022,13:07,Beleza e cuidados pessoais,"152,9",1,PIX
413,Oswaldo Cruz,São Caetano do Sul,2/19/2022,18:59,Beleza e cuidados pessoais,"75,9",3,Cartão
415,Parque das nações,Santo André,2/19/2022,18:45,Eletrônicos,3929,3,PIX
405,Oswaldo Cruz,São Caetano do Sul,2/19/2022,14:32,Alimentos e bebidas,"83,9",1,Cartão
408,Parque das nações,Santo André,2/19/2022,19:48,Ferramentas e construção,"293,9",4,Dinheiro
414,Parque das nações,Santo André,2/19/2022,11:07,Alimentos e bebidas,"24,9",1,Carteira digital
409,Oswaldo Cruz,São Caetano do Sul,2/19/2022,17:53,Eletrônicos,"2049,9",5,Cartão
407,Oswaldo Cruz,São Caetano do Sul,2/19/2022,19:36,Beleza e cuidados pessoais,"235,9",2,PIX
410,Paulicéia,São Bernardo do Campo,2/19/2022,15:02,Eletrônicos,"3995,9",4,PIX
406,Oswaldo Cruz,São Caetano do Sul,2/19/2022,11:27,Alimentos e bebidas,"39,9",1,PIX
411,Oswaldo Cruz,São Caetano do Sul,2/19/2022,13:58,Eletrônicos,"2249,9",3,Dinheiro
422,Oswaldo Cruz,São Caetano do Sul,2/21/2022,18:33,Casa e limpeza,"104,9",1,Cartão
420,Parque das nações,Santo André,2/21/2022,13:32,Beleza e cuidados pessoais,63,4,PIX
417,Oswaldo Cruz,São Caetano do Sul,2/21/2022,10:03,Alimentos e bebidas,"93,9",3,PIX
424,Parque das nações,Santo André,2/21/2022,16:59,Casa e limpeza,"155,9",3,Cartão
423,Parque das nações,Santo André,2/21/2022,19:36,Beleza e cuidados pessoais,"93,9",4,PIX
419,Paulicéia,São Bernardo do Campo,2/21/2022,17:57,Alimentos e bebidas,"6,9",2,Carteira digital
416,Oswaldo Cruz,São Caetano do Sul,2/21/2022,11:42,Eletrônicos,"1522,9",5,Cartão
421,Parque das nações,Santo André,2/21/2022,16:18,Papelaria e escritório,"35,9",5,Dinheiro
418,Oswaldo Cruz,São Caetano do Sul,2/21/2022,16:30,Alimentos e bebidas,"2,9",4,Dinheiro
430,Oswaldo Cruz,São Caetano do Sul,2/22/2022,13:41,Alimentos e bebidas,"50,9",2,Dinheiro
433,Parque das nações,Santo André,2/22/2022,9:22,Alimentos e bebidas,"54,9",1,Cartão
426,Oswaldo Cruz,São Caetano do Sul,2/22/2022,9:07,Livros,"92,9",3,PIX
428,Paulicéia,São Bernardo do Campo,2/22/2022,17:13,Casa e limpeza,"12,9",3,Cartão
425,Oswaldo Cruz,São Caetano do Sul,2/22/2022,18:04,Alimentos e bebidas,"2,9",1,PIX
431,Oswaldo Cruz,São Caetano do Sul,2/22/2022,13:46,Ferramentas e construção,122,4,Cartão
429,Parque das nações,Santo André,2/22/2022,16:32,Alimentos e bebidas,"66,9",4,PIX
427,Paulicéia,São Bernardo do Campo,2/22/2022,19:26,Alimentos e bebidas,"15,9",4,Cartão
434,Parque das nações,Santo André,2/22/2022,16:41,Papelaria e escritório,"24,9",4,Cartão
432,Parque das nações,Santo André,2/22/2022,13:52,Papelaria e escritório,"33,9",1,PIX
435,Oswaldo Cruz,São Caetano do Sul,2/22/2022,9:04,Alimentos e bebidas,"97,9",4,PIX
436,Parque das nações,Santo André,2/22/2022,19:42,Ferramentas e construção,"261,9",3,PIX
437,Oswaldo Cruz,São Caetano do Sul,2/23/2022,18:50,Casa e limpeza,"13,9",3,PIX
443,Oswaldo Cruz,São Caetano do Sul,2/23/2022,13:03,Alimentos e bebidas,"69,9",1,Cartão
442,Oswaldo Cruz,São Caetano do Sul,2/23/2022,12:41,Alimentos e bebidas,"20,9",3,PIX
440,Paulicéia,São Bernardo do Campo,2/23/2022,13:09,Beleza e cuidados pessoais,"76,9",2,Dinheiro
444,Parque das nações,Santo André,2/23/2022,18:14,Alimentos e bebidas,"6,9",1,PIX
438,Paulicéia,São Bernardo do Campo,2/23/2022,13:00,Alimentos e bebidas,"68,9",4,Cartão
441,Parque das nações,Santo André,2/23/2022,18:56,Eletrônicos,"4633,9",3,PIX
439,Oswaldo Cruz,São Caetano do Sul,2/23/2022,18:49,Ferramentas e construção,"221,9",2,PIX
455,Paulicéia,São Bernardo do Campo,2/24/2022,13:35,Ferramentas e construção,"334,9",3,Cartão
445,Oswaldo Cruz,São Caetano do Sul,2/24/2022,16:43,Alimentos e bebidas,"78,9",1,PIX
448,Oswaldo Cruz,São Caetano do Sul,2/24/2022,12:51,Casa e limpeza,"173,9",5,Cartão
454,Parque das nações,Santo André,2/24/2022,17:34,Beleza e cuidados pessoais,"246,9",3,PIX
450,Parque das nações,Santo André,2/24/2022,14:56,Ferramentas e construção,"50,9",3,Cartão
446,Parque das nações,Santo André,2/24/2022,13:26,Alimentos e bebidas,"19,9",4,Cartão
453,Parque das nações,Santo André,2/24/2022,17:41,Eletrônicos,"626,9",3,PIX
449,Parque das nações,Santo André,2/24/2022,19:56,Alimentos e bebidas,"11,9",3,PIX
447,Paulicéia,São Bernardo do Campo,2/24/2022,15:32,Beleza e cuidados pessoais,"110,9",4,PIX
451,Paulicéia,São Bernardo do Campo,2/24/2022,12:30,Papelaria e escritório,"30,9",1,Cartão
452,Parque das nações,Santo André,2/24/2022,10:29,Beleza e cuidados pessoais,"109,9",4,Dinheiro
458,Parque das nações,Santo André,2/25/2022,16:40,Alimentos e bebidas,"52,9",2,Cartão
465,Oswaldo Cruz,São Caetano do Sul,2/25/2022,16:16,Eletrônicos,"1805,9",2,PIX
460,Parque das nações,Santo André,2/25/2022,18:25,Ferramentas e construção,205,4,Cartão
462,Paulicéia,São Bernardo do Campo,2/25/2022,16:47,Casa e limpeza,"92,9",2,PIX
463,Parque das nações,Santo André,2/25/2022,13:49,Casa e limpeza,"90,9",3,PIX
466,Parque das nações,Santo André,2/25/2022,19:08,Eletrônicos,"4843,9",4,Cartão
457,Parque das nações,Santo André,2/25/2022,19:47,Ferramentas e construção,"143,9",5,PIX
467,Oswaldo Cruz,São Caetano do Sul,2/25/2022,13:40,Alimentos e bebidas,"44,9",2,PIX
459,Paulicéia,São Bernardo do Campo,2/25/2022,12:21,Beleza e cuidados pessoais,"22,9",5,PIX
456,Oswaldo Cruz,São Caetano do Sul,2/25/2022,18:02,Eletrônicos,"5177,9",2,Cartão
461,Parque das nações,Santo André,2/25/2022,17:44,Ferramentas e construção,"52,9",4,Carteira digital
464,Oswaldo Cruz,São Caetano do Sul,2/25/2022,19:18,Beleza e cuidados pessoais,"141,9",1,Carteira digital
470,Parque das nações,Santo André,2/26/2022,9:59,Alimentos e bebidas,"7,9",2,Cartão
468,Oswaldo Cruz,São Caetano do Sul,2/26/2022,17:15,Eletrônicos,"702,9",4,PIX
474,Paulicéia,São Bernardo do Campo,2/26/2022,13:42,Alimentos e bebidas,"15,9",5,PIX
471,Oswaldo Cruz,São Caetano do Sul,2/26/2022,13:28,Beleza e cuidados pessoais,"178,9",2,PIX
475,Oswaldo Cruz,São Caetano do Sul,2/26/2022,9:39,Alimentos e bebidas,"54,9",5,Cartão
469,Parque das nações,Santo André,2/26/2022,14:06,Papelaria e escritório,"24,9",5,Cartão
472,Paulicéia,São Bernardo do Campo,2/26/2022,11:01,Eletrônicos,5373,5,Cartão
473,Oswaldo Cruz,São Caetano do Sul,2/26/2022,13:05,Beleza e cuidados pessoais,"151,9",1,Cartão
481,Oswaldo Cruz,São Caetano do Sul,3/2/2022,18:42,Alimentos e bebidas,"38,9",5,PIX
478,Paulicéia,São Bernardo do Campo,3/2/2022,13:18,Beleza e cuidados pessoais,"74,9",2,PIX
484,Parque das nações,Santo André,3/2/2022,18:15,Ferramentas e construção,"299,9",4,Cartão
476,Paulicéia,São Bernardo do Campo,3/2/2022,10:16,Papelaria e escritório,"40,9",5,PIX
483,Parque das nações,Santo André,3/2/2022,17:23,Beleza e cuidados pessoais,"92,9",5,Cartão
479,Oswaldo Cruz,São Caetano do Sul,3/2/2022,19:00,Eletrônicos,"383,9",5,Cartão
477,Parque das nações,Santo André,3/2/2022,13:12,Casa e limpeza,"141,9",4,Cartão
480,Paulicéia,São Bernardo do Campo,3/2/2022,12:30,Casa e limpeza,"44,9",5,Cartão
482,Oswaldo Cruz,São Caetano do Sul,3/2/2022,13:43,Alimentos e bebidas,53,5,Cartão
492,Paulicéia,São Bernardo do Campo,3/3/2022,12:38,Eletrônicos,"5881,9",5,Cartão
486,Paulicéia,São Bernardo do Campo,3/3/2022,13:01,Alimentos e bebidas,"28,9",4,Cartão
485,Oswaldo Cruz,São Caetano do Sul,3/3/2022,14:51,Alimentos e bebidas,"96,9",3,Cartão
489,Paulicéia,São Bernardo do Campo,3/3/2022,13:41,Beleza e cuidados pessoais,"49,9",5,Cartão
487,Paulicéia,São Bernardo do Campo,3/3/2022,19:43,Alimentos e bebidas,"14,9",2,PIX
490,Paulicéia,São Bernardo do Campo,3/3/2022,13:38,Alimentos e bebidas,"34,9",2,Cartão
488,Oswaldo Cruz,São Caetano do Sul,3/3/2022,18:53,Alimentos e bebidas,"57,9",4,PIX
491,Parque das nações,Santo André,3/3/2022,13:53,Eletrônicos,"346,9",1,PIX
497,Parque das nações,Santo André,3/4/2022,12:03,Alimentos e bebidas,"34,9",2,Cartão
496,Paulicéia,São Bernardo do Campo,3/4/2022,19:20,Eletrônicos,"5117,9",4,Dinheiro
500,Parque das nações,Santo André,3/4/2022,13:10,Papelaria e escritório,"26,9",3,PIX
493,Parque das nações,Santo André,3/4/2022,14:03,Casa e limpeza,"134,9",3,PIX
502,Paulicéia,São Bernardo do Campo,3/4/2022,16:45,Alimentos e bebidas,"50,9",2,PIX
494,Paulicéia,São Bernardo do Campo,3/4/2022,16:12,Alimentos e bebidas,"36,9",2,Cartão
499,Parque das nações,Santo André,3/4/2022,18:38,Beleza e cuidados pessoais,"182,9",2,Dinheiro
